mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
484,NL3,2,484__MOUSE DRL__2__NL3__1,random,61.8265418935791,125.653083787158,128.152893457488
484,NL3,2,484__MOUSE DRL__2__NL3__1,wsls,54.3370108924825,112.674021784965,117.673641125626
484,NL3,2,484__MOUSE DRL__2__NL3__1,q-learning,57.3779706699252,118.75594133985,123.755560680511
484,NL3,2,484__MOUSE DRL__2__NL3__1,assymetric q-learning,57.3722786916038,120.744557383208,128.243986394198
484,NL3,2,484__MOUSE DRL__2__NL3__1,q-learning with stickiness,54.50990067172,117.01980134344,127.019040024761
484,NL3,2,484__MOUSE DRL__2__NL3__1,q-learning dual-alpha with stickiness,54.4999772466995,118.999954493399,131.49900284505
484,NL3,2,484__MOUSE DRL__2__NL3__1,hmm,56.6453525619891,133.290705123978,158.288801827281
484,NL3,3,484__MOUSE DRL__3__NL3__1,random,59.5873996173247,121.174799234649,123.629146530903
484,NL3,3,484__MOUSE DRL__3__NL3__1,wsls,52.8851765980463,109.770353196093,114.6790477886
484,NL3,3,484__MOUSE DRL__3__NL3__1,q-learning,55.8502430107073,115.700486021415,120.609180613922
484,NL3,3,484__MOUSE DRL__3__NL3__1,assymetric q-learning,55.4274076417978,116.854815283596,124.217857172356
484,NL3,3,484__MOUSE DRL__3__NL3__1,q-learning with stickiness,51.8884935325527,111.776987065105,121.594376250119
484,NL3,3,484__MOUSE DRL__3__NL3__1,q-learning dual-alpha with stickiness,51.5351876457439,113.070375291488,125.342111772755
484,NL3,3,484__MOUSE DRL__3__NL3__1,hmm,53.0849689541605,126.169937908321,150.713410870856
484,NL3,4,484__MOUSE DRL__4__NL3__1,random,61.8265418935791,125.653083787158,128.152893457488
484,NL3,4,484__MOUSE DRL__4__NL3__1,wsls,51.0547141597212,106.109428319442,111.109047660103
484,NL3,4,484__MOUSE DRL__4__NL3__1,q-learning,50.4402874206029,104.880574841206,109.880194181866
484,NL3,4,484__MOUSE DRL__4__NL3__1,assymetric q-learning,49.7618107643524,105.523621528705,113.023050539696
484,NL3,4,484__MOUSE DRL__4__NL3__1,q-learning with stickiness,50.0341824299533,108.068364859907,118.067603541228
484,NL3,4,484__MOUSE DRL__4__NL3__1,q-learning dual-alpha with stickiness,49.4552167126742,108.910433425348,121.409481777
484,NL3,4,484__MOUSE DRL__4__NL3__1,hmm,56.528444859678,133.056889719356,158.054986422659
484,NL3,5,484__MOUSE DRL__5__NL3__1,random,62.3832462502151,126.76649250043,129.26630217076
484,NL3,5,484__MOUSE DRL__5__NL3__1,wsls,51.8771717614676,107.754343522935,112.753962863596
484,NL3,5,484__MOUSE DRL__5__NL3__1,q-learning,50.8087277149395,105.617455429879,110.61707477054
484,NL3,5,484__MOUSE DRL__5__NL3__1,assymetric q-learning,49.3682199462075,104.736439892415,112.235868903406
484,NL3,5,484__MOUSE DRL__5__NL3__1,q-learning with stickiness,50.5533438630322,109.106687726064,119.105926407386
484,NL3,5,484__MOUSE DRL__5__NL3__1,q-learning dual-alpha with stickiness,49.2736759547954,108.547351909591,121.046400261242
484,NL3,5,484__MOUSE DRL__5__NL3__1,hmm,57.2291492777081,134.458298555416,159.456395258719
484,NL3,6,484__MOUSE DRL__6__NL3__1,random,62.2943280743479,126.588656148696,129.088465819026
484,NL3,6,484__MOUSE DRL__6__NL3__1,wsls,41.9950169247835,87.9900338495671,92.9896531902276
484,NL3,6,484__MOUSE DRL__6__NL3__1,q-learning,45.7440444484749,95.4880888969497,100.48770823761
484,NL3,6,484__MOUSE DRL__6__NL3__1,assymetric q-learning,42.3309203513918,90.6618407027836,98.1612697137744
484,NL3,6,484__MOUSE DRL__6__NL3__1,q-learning with stickiness,44.4880257109396,96.9760514218792,106.9752901032
484,NL3,6,484__MOUSE DRL__6__NL3__1,q-learning dual-alpha with stickiness,41.7083495075963,93.4166990151925,105.915747366844
484,NL3,6,484__MOUSE DRL__6__NL3__1,hmm,51.6160409184584,123.232081836917,148.23017854022
484,NL3,7,484__MOUSE DRL__7__NL3__1,random,62.0272209872465,126.054441974493,128.554251644823
484,NL3,7,484__MOUSE DRL__7__NL3__1,wsls,35.5097037490096,75.0194074980192,80.0190268386797
484,NL3,7,484__MOUSE DRL__7__NL3__1,q-learning,45.3325711058673,94.6651422117345,99.6647615523951
484,NL3,7,484__MOUSE DRL__7__NL3__1,assymetric q-learning,41.2337548267368,88.4675096534735,95.9669386644643
