mouse_id,genotype,session_id,seg_id,model,alpha,beta,alpha_pos,alpha_neg,kappa0,kappa1,p_win_stay,p_loss_switch,p_switch,npar,logLik,nll,aic,bic
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,q-learning with stickiness,0.463097974194533,1.39607762661529,,,0.0549954585661377,2.96902792905075,,,,,,43.9219760900364,95.8439521800728,105.843190861394
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,q-learning dual-alpha with stickiness,,148.413159102577,0.0018240784498531,0.888478336459787,0.177921980726192,2.09975060800588,,,,,,43.3639272087273,96.7278544174545,109.226902769106
483,NL3,3,483__MOUSE PRL__3__NL3__0.8,hmm,,,,,,,,,0.269662921348315,10,-51.7503065317836,51.7503065317836,123.500613063567,148.49870976687
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,random,,,,,,,,,,,,61.289922893707,124.579845787414,127.079655457744
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,wsls,,,,,,,0.754716996640512,0.50000001209173,,,,55.172397287423,114.344794574846,119.344413915506
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,q-learning,0.298366611473505,1.4219249270076,,,,,,,,,,54.3179035381111,112.635807076222,117.635426416883
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,assymetric q-learning,,148.413159102577,0.0012538757511367,0.669625921735696,,,,,,,,52.3349374829015,110.669874965803,118.169303976794
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,q-learning with stickiness,0.255027242231833,1.0022584765707,,,0.249042548312971,2.18270606133533,,,,,,52.5976860696368,113.195372139274,123.194610820595
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,q-learning dual-alpha with stickiness,,148.413159102577,0.000951242395078289,0.620858375588624,0.225435159862172,1.4773869741849,,,,,,51.4094495204688,112.818899040938,125.317947392589
483,NL3,4,483__MOUSE PRL__4__NL3__0.8,hmm,,,,,,,,,0.348314606741573,10,-56.7200092756068,56.7200092756068,133.440018551214,158.438115254516
483,NL3,5,483__MOUSE PRL__5__NL3__0.8,random,,,,,,,,,,,,62.2943280743479,126.588656148696,129.088465819026
