mouse_id,genotype,session_id,seg_id,random,wsls,q-learning,assymetric q-learning,q-learning with stickiness,q-learning dual-alpha with stickiness,hmm
511,NL3,15,511__MOUSE PRL__15__NL3__0.8,129.221854067614,122.557963412465,126.055993843882,129.205622935491,133.834440203806,137.093988397899,164.515065423232
511,NL3,16,511__MOUSE PRL__16__NL3__0.8,128.554251644823,111.947242456426,121.595648050395,126.095457720725,124.791570176091,129.29137984641,165.107780434402
512,WT,11,512__MOUSE PRL__11__WT__0.8,128.152893457488,114.274135651654,116.010572096186,119.827976387349,122.945364728926,126.620805570939,159.474252713263
512,WT,12,512__MOUSE PRL__12__WT__0.8,127.661527393424,120.090981752531,120.560493706899,125.060303377229,128.979697475366,133.479507145706,162.747458733712
512,WT,13,512__MOUSE PRL__13__WT__0.8,129.221854067614,118.428051508161,119.861577770757,121.172009882916,128.499597813785,130.023268792105,163.046768071705
512,WT,14,512__MOUSE PRL__14__WT__0.8,127.661527393424,102.587803495932,105.718802146984,110.218611817314,114.16584189536,118.665651565691,157.670657747148
512,WT,15,512__MOUSE PRL__15__WT__0.8,126.40668195722,117.398350939359,119.922738524103,124.422548194433,127.396395980732,131.896205651064,161.773238514233
512,WT,16,512__MOUSE PRL__16__WT__0.8,129.221854067614,113.36696194148,113.518195612794,117.618969774448,122.161691067757,126.344072413543,161.936105817007
513,WT,11,513__MOUSE PRL__11__WT__0.8,129.088465819026,113.708285091609,116.010680348354,120.510490018685,123.69306633339,127.87117310209,159.936727248603
513,WT,12,513__MOUSE PRL__12__WT__0.8,124.784535649587,112.446473568945,113.741266741637,117.303032400225,118.437956283955,122.123281372396,152.33713718885
513,WT,13,513__MOUSE PRL__13__WT__0.8,127.079655457744,94.7964011613445,98.5814123636534,102.889144805519,106.044109113198,110.349955901514,148.599611128224
513,WT,14,513__MOUSE PRL__14__WT__0.8,129.221854067614,111.346592722684,118.436737785643,122.936547455973,120.046253062638,124.546062732973,157.26093248785
513,WT,15,513__MOUSE PRL__15__WT__0.8,127.661527393424,111.456407179537,123.641970069001,127.786777410032,120.880392399242,125.242016959901,153.309286301013
513,WT,16,513__MOUSE PRL__16__WT__0.8,129.088465819026,111.775373788608,114.359353197877,116.771256568474,121.2223331706,124.376694643049,158.611146985417
522,NL3,11,522__MOUSE PRL__11__NL3__0.8,122.788206739492,125.217023800799,130.058566621301,126.956582667633,132.079611425825,131.954873174271,153.344476406782
522,NL3,12,522__MOUSE PRL__12__NL3__0.8,129.221854067614,124.075033053083,118.664904576433,122.946096897504,125.845769029451,130.037299206247,164.315218175735
522,NL3,13,522__MOUSE PRL__13__NL3__0.8,129.26630217076,133.39458816848,125.716829702231,129.970409048162,134.090850036343,138.15277956804,168.103725451113
522,NL3,14,522__MOUSE PRL__14__NL3__0.8,127.079655457744,130.786079633786,129.201834171702,133.014187781821,136.787590771359,140.706003798845,163.902969478158
522,NL3,15,522__MOUSE PRL__15__NL3__0.8,127.661527393424,129.272224208752,124.503079200592,128.23294313741,132.992953054639,136.862445091038,166.34917439009
522,NL3,16,522__MOUSE PRL__16__NL3__0.8,129.088465819026,128.617631723977,129.87892236079,134.378643076921,135.148343253669,139.029819037055,166.386535065038
523,NL3,11,523__MOUSE PRL__11__NL3__0.8,126.40668195722,117.882308956539,116.776283802098,120.206069963065,125.737900914963,129.081882578361,161.471565734298
523,NL3,12,523__MOUSE PRL__12__NL3__0.8,129.088465819026,124.561882098562,128.043441932968,129.85703712488,130.962227756314,134.290420238952,161.096641654765
523,NL3,13,523__MOUSE PRL__13__NL3__0.8,128.554251644823,115.051857085176,125.611115416792,128.969416341992,113.683655679479,118.07531527415,156.913282204231
523,NL3,14,523__MOUSE PRL__14__NL3__0.8,128.554251644823,125.069090672743,125.633683610857,126.106091837922,133.696455068475,134.639850099237,163.628764733661
523,NL3,15,523__MOUSE PRL__15__NL3__0.8,127.079655457744,109.246617776682,123.16218835973,126.508287266584,119.817806106159,123.531066631606,147.805702209095
523,NL3,16,523__MOUSE PRL__16__NL3__0.8,129.221854067614,108.396879191507,113.424249638088,117.277215294011,117.308826869543,121.133229656327,155.670063844975
524,WT,11,524__MOUSE PRL__11__WT__0.8,124.784535649587,123.820370808877,130.599881644073,135.089533352524,132.907260676371,137.402991613201,157.071931194027
524,WT,12,524__MOUSE PRL__12__WT__0.8,129.221854067614,109.835835120625,124.161948569687,128.661758240018,119.770933423109,124.270743093439,148.747291581458
524,WT,13,524__MOUSE PRL__13__WT__0.8,129.221854067614,96.7070488116832,98.9640503979946,99.8794971661695,106.477810707072,107.460314944138,150.06875974662
524,WT,14,524__MOUSE PRL__14__WT__0.8,128.866005346458,112.028282143992,111.411604540165,115.497105307817,119.988972763401,123.952299772124,164.638791214955
524,WT,15,524__MOUSE PRL__15__WT__0.8,128.866005346458,117.673641125625,119.541417941126,121.078739854229,124.701447201513,127.613593200939,158.610952146201
524,WT,16,524__MOUSE PRL__16__WT__0.8,129.088465819026,106.383394099883,103.911362192574,108.337143494187,112.547704713945,116.983365311306,154.7054794541
525,WT,11,525__MOUSE PRL__11__WT__0.8,129.26630217076,101.407899683686,107.757814176031,111.103931564012,109.318425053037,113.341199232791,148.566345038656
525,WT,12,525__MOUSE PRL__12__WT__0.8,129.088465819026,107.796979597373,96.3070543109478,98.1251661644071,102.520672286451,102.147210538298,156.157761893659
525,WT,13,525__MOUSE PRL__13__WT__0.8,129.088465819026,105.67407184153,119.681990679556,122.24680908528,114.218098535967,118.302565581539,150.50552879954
525,WT,14,525__MOUSE PRL__14__WT__0.8,128.554251644823,104.454896012214,102.96711379854,107.461889884763,111.259370402741,115.759180073071,153.23811384448
525,WT,15,525__MOUSE PRL__15__WT__0.8,128.866005346458,83.1910324376596,93.2630071233586,97.752892599102,97.1021614231956,101.541794175527,143.799360193101
525,WT,16,525__MOUSE PRL__16__WT__0.8,128.866005346458,97.4863877486066,99.7675811577208,103.654641159643,99.155387322275,102.578581592939,147.492959021723
