mouse_id,genotype,session_id,seg_id,model,nll,aic,bic
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,q-learning,59.1037189733019,122.207437946604,127.207057287264
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,assymetric q-learning,59.0249688152051,124.04993763041,131.549366641401
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,q-learning with stickiness,57.6087631530229,123.217526306046,133.216764987367
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,q-learning dual-alpha with stickiness,57.5699090356645,125.139818071329,137.63886642298
494,NL3,13,494__MOUSE PRL__13__NL3__0.8,hmm,59.4690625455537,138.938125091107,163.93622179441
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,random,61.289922893707,124.579845787414,127.079655457744
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,wsls,62.077678800184,128.155357600368,133.154976941028
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,q-learning,61.587213244853,127.174426489706,132.174045830366
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,assymetric q-learning,60.8847291222266,127.769458244453,135.268887255444
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,q-learning with stickiness,61.3741222052659,130.748244410532,140.747483091853
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,q-learning dual-alpha with stickiness,60.8547249533176,131.709449906635,144.208498258287
494,NL3,14,494__MOUSE PRL__14__NL3__0.8,hmm,60.4187710844962,140.837542168992,165.835638872295
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,random,62.0272209872465,126.054441974493,128.554251644823
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,wsls,61.0879461021568,126.175892204314,131.175511544974
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,q-learning,59.6668966124716,123.333793224943,128.333412565604
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,assymetric q-learning,58.8535719163265,123.707143832653,131.206572843644
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,q-learning with stickiness,59.5736990960696,127.147398192139,137.14663687346
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,q-learning dual-alpha with stickiness,58.8178044194279,127.635608838856,140.134657190507
494,NL3,15,494__MOUSE PRL__15__NL3__0.8,hmm,59.9969698368223,139.993939673645,164.992036376947
494,NL3,16,494__MOUSE PRL__16__NL3__0.8,random,62.361022198642,126.722044397284,129.221854067614
